inventory_id,warehouse_id,product_id,batch_number,quantity,reorder_level,unit_cost,last_stocked_date
348,4.0,1246.0,BT593818,487,48,1003.72,2025-10-28 14:25:20.916784
349,3.0,2825.0,BT705988,58,47,1322.83,2026-03-27 14:25:20.916808
350,4.0,1651.0,BT120907,386,68,812.21,2025-08-13 14:25:20.916832
351,2.0,2319.0,BT247409,250000,76,1446.92,2025-10-15 14:25:20.916856
352,3.0,1712.0,BT209581,237,29,489.3,2026-06-30 14:25:20.916880
353,2.0,1383.0,BT619191,65,27,682.77,2026-05-08 14:25:20.916904
354,2.0,790.0,BT524787,196,46,422.5,2026-02-01 14:25:20.916928
355,1.0,1580.0,BT316338,47,29,433.83,2025-11-07 14:25:20.916951
356,4.0,1783.0,BT939138,48,28,262.75,2026-02-01 14:25:20.916975
357,1.0,177.0,BT893599,425,29,55.82,2026-03-18 14:25:20.917000
358,4.0,2499.0,BT736713,19,32,1250.07,2025-10-04 14:25:20.917023
359,2.0,1327.0,BT990069,284,37,699.05,2026-04-17 14:25:20.917047
360,1.0,1503.0,BT182030,331,28,806.01,2026-02-20 14:25:20.917071
361,1.0,1836.0,BT295586,91,52,832.07,2025-08-11 14:25:20.917094
362,2.0,41.0,BT231250,366,51,1452.06,2025-12-02 14:25:20.917118
363,2.0,2973.0,BT901583,383,66,664.43,2025-12-03 14:25:20.917142
364,4.0,1141.0,BT557070,367,25,464.36,2026-02-16 14:25:20.917166
365,2.0,862.0,BT596704,438,51,711.55,2026-06-24 14:25:20.917189
366,4.0,1915.0,BT925738,480,39,109.82,2026-04-05 14:25:20.917213
367,2.0,1223.0,BT623358,364,24,162.6,2026-05-18 14:25:20.917237
368,1.0,2475.0,BT506504,305,43,635.64,2026-05-09 14:25:20.917263
369,1.0,2128.0,BT994763,307,56,768.76,2026-03-03 14:25:20.917290
370,4.0,1675.0,BT781307,60,26,597.78,2025-09-21 14:25:20.917314
371,2.0,1402.0,BT429151,365,55,1235.91,2026-05-05 14:25:20.917338
372,3.0,1150.0,BT749513,261,33,784.63,2025-12-02 14:25:20.917361
373,2.0,1213.0,BT550729,350,47,484.59,2025-07-29 14:25:20.917391
374,3.0,459.0,BT558903,265,22,60.34,2025-11-05 14:25:20.917418
375,4.0,1374.0,BT127183,161,47,485.39,2026-05-25 14:25:20.917442
376,2.0,784.0,BT410011,190,66,1420.45,2025-09-01 14:25:20.917466
377,1.0,1674.0,BT147937,384,36,978.25,2026-06-14 14:25:20.917490
378,3.0,764.0,BT964684,71,26,668.38,2025-11-08 14:25:20.917513
379,1.0,1758.0,BT162900,346,42,137.7,2026-03-24 14:25:20.917537
380,3.0,2093.0,BT121046,109,70,1124.14,2025-07-23 14:25:20.917561
381,3.0,2554.0,BT826532,3,73,1352.99,2025-12-07 14:25:20.917585
382,2.0,2152.0,BT507586,2,39,494.52,2026-07-18 14:25:20.917609
383,1.0,1841.0,BT518024,263,73,49.2,2025-10-24 14:25:20.917633
384,1.0,191.0,BT629771,164,46,1479.55,2025-08-17 14:25:20.917658
385,4.0,195.0,BT666017,40,74,253.99,2025-08-08 14:25:20.917682
386,1.0,897.0,BT860052,4,72,534.73,2025-09-17 14:25:20.917706
387,2.0,1955.0,BT976739,267,57,133.07,2026-03-02 14:25:20.917729
388,2.0,2474.0,BT827685,98,61,181.48,2026-05-06 14:25:20.917753
389,1.0,1106.0,BT751051,189,38,1169.61,2025-11-14 14:25:20.917777
390,4.0,1137.0,BT545174,203,23,380.68,2026-03-11 14:25:20.917801
391,1.0,2955.0,BT250897,320,66,737.01,2026-02-15 14:25:20.917825
392,2.0,310.0,BT328166,357,46,1189.61,2025-08-09 14:25:20.917849
393,2.0,605.0,BT571544,478,80,263.17,2025-08-13 14:25:20.917873
394,2.0,2519.0,BT817798,387,78,653.28,2025-12-11 14:25:20.917897
395,4.0,1959.0,BT561935,52,29,1251.57,2025-07-31 14:25:20.917922
396,4.0,2028.0,BT905814,410,35,660.41,2026-06-26 14:25:20.917946
397,3.0,2213.0,BT403614,411,33,135.2,2026-06-06 14:25:20.917972
398,4.0,171.0,BT919808,210,27,23.18,2025-11-23 14:25:20.917997
399,2.0,1281.0,BT363167,187,59,411.87,2025-08-08 14:25:20.918021
400,2.0,2119.0,BT837160,283,70,219.61,2026-03-25 14:25:20.918045
401,1.0,929.0,BT693109,257,38,645.07,2025-12-24 14:25:20.918070
402,4.0,1624.0,BT768763,397,27,979.15,2026-06-08 14:25:20.918096
403,2.0,731.0,BT872403,114,78,846.21,2026-05-02 14:25:20.918121
404,4.0,714.0,BT228765,7,50,42.51,2026-03-14 14:25:20.918144
405,3.0,2608.0,BT305829,27,56,1205.27,2025-10-18 14:25:20.918167
406,2.0,696.0,BT479249,449,75,83.64,2026-02-17 14:25:20.918191
407,1.0,686.0,BT406998,240,25,1245.78,2026-03-24 14:25:20.918214
408,1.0,600.0,BT674292,417,27,755.6,2025-08-20 14:25:20.918237
409,2.0,117.0,BT822321,447,68,635.1,2026-03-14 14:25:20.918261
410,4.0,1427.0,BT803193,100,44,1170.95,2025-10-25 14:25:20.918285
411,3.0,384.0,BT909160,306,49,502.48,2026-01-28 14:25:20.918309
412,2.0,1730.0,BT752007,201,70,1327.53,2025-10-11 14:25:20.918334
413,4.0,1553.0,BT941128,438,61,57.16,2025-12-11 14:25:20.918360
414,3.0,517.0,BT654013,93,58,1252.99,2026-06-18 14:25:20.918391
415,2.0,1766.0,BT621977,64,45,798.66,2025-11-26 14:25:20.918419
416,1.0,2714.0,BT608582,168,43,665.06,2026-04-01 14:25:20.918442
417,3.0,919.0,BT602040,255,32,1131.85,2025-11-16 14:25:20.918466
418,4.0,2408.0,BT724548,195,30,551.64,2026-03-04 14:25:20.918490
419,1.0,1564.0,BT922643,445,51,23.18,2026-03-22 14:25:20.918513
420,2.0,388.0,BT377418,452,55,772.98,2026-03-28 14:25:20.918537
421,2.0,2409.0,BT131297,132,63,1448.72,2025-08-08 14:25:20.918561
422,2.0,1564.0,BT862906,474,29,112.39,2026-04-10 14:25:20.918585
423,1.0,1773.0,BT669385,91,49,1137.68,2025-10-20 14:25:20.918609
424,2.0,588.0,BT937597,76,45,399.7,2026-06-11 14:25:20.918632
425,1.0,2471.0,BT409587,138,67,1228.93,2025-08-16 14:25:20.918656
426,4.0,532.0,BT616084,393,55,243.9,2026-07-14 14:25:20.918680
427,2.0,974.0,BT729074,251,66,199.94,2026-05-26 14:25:20.918706
428,3.0,2713.0,BT314268,384,47,593.7,2026-03-19 14:25:20.918733
429,4.0,2539.0,BT532363,339,27,1331.72,2025-10-18 14:25:20.918759
430,4.0,615.0,BT409390,127,77,561.68,2026-03-06 14:25:20.918784
431,2.0,2344.0,BT846792,120,34,1303.67,2026-01-22 14:25:20.918809
432,4.0,2050.0,BT488642,380,59,601.8,2025-08-16 14:25:20.918834
433,1.0,2846.0,BT620073,357,50,571.2,2026-06-28 14:25:20.918859
434,2.0,668.0,BT240708,143,72,701.45,2026-02-01 14:25:20.918884
435,4.0,2742.0,BT320491,470,74,435.91,2025-10-27 14:25:20.918909
436,4.0,376.0,BT311218,102,66,57.27,2025-11-09 14:25:20.918935
437,1.0,1409.0,BT147962,128,36,1400.7,2026-01-10 14:25:20.918962
438,4.0,400.0,BT370304,70,31,157.0,2025-10-16 14:25:20.918987
439,1.0,1935.0,BT807192,188,52,410.54,2025-12-27 14:25:20.919012
440,2.0,2846.0,BT268795,187,69,1167.75,2025-10-10 14:25:20.919041
441,1.0,246.0,BT786819,334,21,1396.22,2025-12-22 14:25:20.919068
442,2.0,885.0,BT128023,180,44,842.71,2025-11-03 14:25:20.919095
443,4.0,2343.0,BT553776,385,47,330.3,2026-04-03 14:25:20.919123
444,2.0,1042.0,BT828201,433,59,1174.51,2026-02-13 14:25:20.919152
445,3.0,302.0,BT338871,57,24,1436.84,2026-05-30 14:25:20.919181
446,2.0,2306.0,BT154662,17,76,410.27,2026-04-01 14:25:20.919208
447,3.0,441.0,BT266371,178,34,120.65,2026-04-25 14:25:20.919232
448,1.0,1275.0,BT256996,494,41,433.34,2025-08-27 14:25:20.919259
449,2.0,2571.0,BT219652,181,40,1121.18,2025-12-08 14:25:20.919285
450,1.0,744.0,BT666748,400,51,1256.77,2025-09-15 14:25:20.919310
451,4.0,1005.0,BT930226,140,54,170.83,2025-08-13 14:25:20.919337
452,2.0,423.0,BT257759,361,54,101.11,2025-12-13 14:25:20.919365
453,3.0,2163.0,BT762481,201,61,776.08,2026-04-14 14:25:20.919402
454,2.0,1058.0,BT924122,247,21,1250.69,2026-04-03 14:25:20.919430
455,3.0,2732.0,BT465912,63,28,409.85,2026-03-24 14:25:20.919455
456,1.0,2290.0,BT700806,144,29,1450.92,2026-03-31 14:25:20.919480
457,3.0,1649.0,BT491827,386,30,608.89,2025-10-06 14:25:20.919505
458,1.0,1955.0,BT355921,249,44,824.83,2025-08-20 14:25:20.919530
459,4.0,975.0,BT653296,177,45,1160.49,2026-05-19 14:25:20.919554
460,1.0,2010.0,BT937764,143,73,1448.96,2025-07-23 14:25:20.919578
461,3.0,2762.0,BT315993,207,73,222.73,2025-08-21 14:25:20.919602
462,3.0,2939.0,BT181688,106,63,550.6,2025-07-20 14:25:20.919625
463,4.0,1368.0,BT600039,339,31,718.2,2026-03-01 14:25:20.919649
464,3.0,2067.0,BT103654,368,34,506.91,2026-06-19 14:25:20.919674
465,3.0,1030.0,BT551961,366,39,216.7,2026-01-13 14:25:20.919699
466,1.0,1783.0,BT321378,70,40,22.36,2026-06-02 14:25:20.919723
467,4.0,662.0,BT469473,243,72,793.35,2026-06-17 14:25:20.919748
468,4.0,519.0,BT741079,55,58,988.13,2026-01-20 14:25:20.919773
469,3.0,2730.0,BT948431,134,24,1450.26,2026-07-17 14:25:20.919800
470,2.0,2424.0,BT361834,343,27,259.72,2025-09-03 14:25:20.919826
471,1.0,243.0,BT421462,463,74,86.18,2026-02-23 14:25:20.919853
472,3.0,434.0,BT938947,138,77,95.53,2026-01-14 14:25:20.919878
473,2.0,595.0,BT386274,30,25,1388.84,2025-10-07 14:25:20.919904
474,1.0,1772.0,BT657211,394,54,1403.34,2026-06-19 14:25:20.919932
475,2.0,814.0,BT963594,203,52,1380.91,2025-11-27 14:25:20.919961
476,2.0,200.0,BT605335,13,37,1057.06,2026-04-25 14:25:20.919989
477,3.0,1086.0,BT959115,172,64,1489.88,2025-12-18 14:25:20.920018
478,3.0,1701.0,BT949522,304,46,1129.33,2026-02-14 14:25:20.920044
479,2.0,2044.0,BT791943,31,68,931.02,2026-05-25 14:25:20.920069
480,4.0,2590.0,BT991572,321,36,1244.15,2026-06-21 14:25:20.920093
481,4.0,1688.0,BT754568,66,24,646.92,2026-04-28 14:25:20.920119
482,2.0,51.0,BT949326,402,51,73.7,2026-06-19 14:25:20.920163
483,2.0,681.0,BT405678,315,20,241.4,2025-11-18 14:25:20.920188
484,4.0,2402.0,BT593827,338,49,1156.55,2025-09-14 14:25:20.920212
485,3.0,2417.0,BT291386,340,55,319.88,2026-04-10 14:25:20.920239
486,1.0,1477.0,BT995411,134,78,1030.84,2025-11-03 14:25:20.920265
487,3.0,2081.0,BT827750,422,76,70.94,2025-08-21 14:25:20.920293
488,3.0,2791.0,BT892568,96,20,761.53,2026-07-10 14:25:20.920319
489,3.0,1110.0,BT572297,437,65,1287.23,2026-03-31 14:25:20.920348
490,2.0,2339.0,BT165776,175,47,1304.91,2026-03-31 14:25:20.920377
491,1.0,2377.0,BT749897,432,72,541.99,2025-12-31 14:25:20.920423
492,3.0,2494.0,BT988018,156,56,1110.42,2025-12-09 14:25:20.920467
493,4.0,2204.0,BT607047,71,37,984.32,2025-09-06 14:25:20.920508
494,4.0,2981.0,BT803914,388,68,800.54,2025-07-18 14:25:20.920543
495,3.0,1375.0,BT228079,78,54,1372.12,2025-09-01 14:25:20.920577
496,2.0,2348.0,BT656905,7,56,458.96,2025-09-28 14:25:20.920609
497,3.0,1670.0,BT249381,112,70,62.26,2025-11-22 14:25:20.920643
498,4.0,2973.0,BT121970,44,20,935.37,2025-08-03 14:25:20.920673
499,2.0,1655.0,BT218458,300,27,1444.3,2026-04-28 14:25:20.920710
500,4.0,985.0,BT415356,107,60,505.62,2025-10-22 14:25:20.920739
501,,531.0,BT473608,322,24,920.82,2025-08-25 14:25:20.920768
502,99.0,1259.0,BT201300,377,21,1029.9,2025-07-26 14:25:20.920798
503,4.0,1745.0,BT129268,466,21,347.44,2026-03-08 14:25:20.920835
504,1.0,1669.0,BT435991,294,80,478.24,2026-05-01 14:25:20.920871
505,1.0,992.0,BT856759,261,34,579.13,2025-12-21 14:25:20.920901
506,4.0,1193.0,BT847716,378,52,401.59,2026-02-05 14:25:20.920934
507,1.0,1476.0,BT730320,465,78,1012.29,2025-12-25 14:25:20.920965
508,4.0,704.0,BT234726,372,35,1315.1,2026-01-25 14:25:20.920994
509,3.0,2390.0,BT452429,173,29,745.9,2026-02-13 14:25:20.921027
510,3.0,1402.0,BT651989,196,30,853.26,2025-09-12 14:25:20.921064
511,2.0,445.0,BT836790,208,55,228.24,2025-07-20 14:25:20.921097
512,3.0,471.0,BT123896,433,58,734.87,2025-09-16 14:25:20.921130
513,3.0,324.0,BT629359,330,61,490.38,2026-02-16 14:25:20.921160
514,4.0,1263.0,BT405326,63,76,108.99,2025-08-10 14:25:20.921190
515,2.0,1377.0,BT341180,356,43,1194.29,2025-08-28 14:25:20.921220
516,4.0,1626.0,BT246810,55,47,312.47,2025-12-30 14:25:20.921251
517,3.0,915.0,BT859374,218,79,1345.07,2026-06-05 14:25:20.921281
518,1.0,1615.0,BT788545,375,41,1122.57,2026-02-17 14:25:20.921315
519,2.0,630.0,BT661539,369,79,1489.43,2026-02-28 14:25:20.921346
520,4.0,1605.0,BT415630,266,50,695.62,2025-10-26 14:25:20.921378
521,1.0,778.0,BT974260,177,64,75.44,2026-02-05 14:25:20.921456
522,2.0,1896.0,BT964679,299,51,1024.0,2026-06-06 14:25:20.921496
523,4.0,403.0,BT963209,251,68,188.33,2025-09-10 14:25:20.921529
524,3.0,2653.0,BT174834,423,29,121.14,2026-05-10 14:25:20.921556
525,1.0,1799.0,BT156379,307,20,145.41,2025-08-26 14:25:20.921584
526,1.0,2431.0,BT303457,20,36,1011.96,2026-01-21 14:25:20.921610
527,3.0,2668.0,BT329966,387,70,436.37,2026-03-30 14:25:20.921633
528,1.0,2533.0,BT201317,266,72,304.01,2026-06-04 14:25:20.921657
529,1.0,658.0,BT960055,347,42,1447.67,2025-11-18 14:25:20.921684
530,3.0,286.0,BT338976,11,44,301.95,2026-05-31 14:25:20.921707
531,2.0,1289.0,BT414055,140,47,186.34,2026-07-01 14:25:20.921731
532,2.0,2202.0,BT599134,263,41,870.21,2025-11-20 14:25:20.921755
533,1.0,2466.0,BT457949,3,49,917.14,2025-12-08 14:25:20.921778
534,2.0,2719.0,BT254027,246,79,239.74,2025-12-31 14:25:20.921801
535,4.0,785.0,BT229343,425,28,990.42,2026-06-05 14:25:20.921824
536,1.0,56.0,BT657951,201,69,1229.93,2025-09-23 14:25:20.921847
537,2.0,1973.0,BT164217,289,51,813.21,2026-02-03 14:25:20.921871
538,3.0,492.0,BT470771,249,36,1412.58,2025-09-23 14:25:20.921894
539,4.0,2395.0,BT852991,470,37,938.58,2025-08-20 14:25:20.921918
540,1.0,2338.0,BT676299,326,43,734.14,2025-07-19 14:25:20.921941
541,2.0,2439.0,BT340025,400,51,572.34,2025-10-21 14:25:20.921966
542,2.0,2989.0,BT240336,52,32,832.14,2026-01-03 14:25:20.921990
543,2.0,2812.0,BT753613,390,28,834.04,2025-07-22 14:25:20.922013
544,1.0,1416.0,BT568180,415,66,364.6,2026-03-11 14:25:20.922037
545,3.0,2229.0,BT391332,104,22,1321.94,2025-11-25 14:25:20.922060
546,4.0,2595.0,BT265129,49,30,741.91,2025-09-15 14:25:20.922085
547,2.0,359.0,BT280718,36,42,1311.43,2025-10-10 14:25:20.922109
548,3.0,1203.0,BT427555,457,80,1429.3,2025-08-14 14:25:20.922132
549,1.0,2491.0,BT504596,369,56,1096.26,2025-07-30 14:25:20.922156
550,2.0,492.0,BT810195,241,48,532.62,2025-09-16 14:25:20.922181
551,2.0,2323.0,BT761759,151,34,922.96,2026-07-02 14:25:20.922204
552,2.0,1861.0,BT584366,171,77,391.03,2026-01-03 14:25:20.922228
553,4.0,1162.0,BT716184,148,48,1418.05,2025-08-17 14:25:20.922252
554,1.0,603.0,BT681049,193,67,371.27,2025-12-08 14:25:20.922276
555,4.0,2790.0,BT187559,414,76,550.13,2026-02-05 14:25:20.922299
556,1.0,1994.0,BT471353,63,45,788.23,2026-05-12 14:25:20.922323
557,1.0,932.0,BT656624,174,33,734.14,2026-05-21 14:25:20.922347
558,4.0,928.0,BT301124,83,72,339.43,2025-10-07 14:25:20.922371
559,1.0,2393.0,BT574599,298,24,1191.75,2025-11-10 14:25:20.922401
560,2.0,1839.0,BT148713,303,75,949.31,2026-05-26 14:25:20.922426
561,2.0,249.0,BT903912,217,70,430.54,2026-05-13 14:25:20.922450
562,4.0,1012.0,BT361207,88,67,447.51,2026-06-19 14:25:20.922473
563,2.0,2679.0,BT370601,416,57,300.65,2025-10-10 14:25:20.922497
564,1.0,161.0,BT511471,6,68,362.05,2026-01-23 14:25:20.922521
565,1.0,1606.0,BT944863,360,33,444.25,2026-05-06 14:25:20.922545
566,3.0,1619.0,BT648804,106,56,1291.58,2025-10-30 14:25:20.922569
567,4.0,270.0,BT408662,370,56,645.04,2025-08-31 14:25:20.922592
568,2.0,1131.0,BT327604,466,41,941.01,2026-05-08 14:25:20.922616
569,4.0,675.0,BT870820,499,24,1032.42,2025-11-10 14:25:20.922639
570,4.0,946.0,BT617298,119,21,96.21,2026-05-25 14:25:20.922663
571,1.0,932.0,BT774521,42,23,379.2,2026-05-22 14:25:20.922687
572,1.0,2903.0,BT457356,125,77,823.43,2026-01-25 14:25:20.922711
573,2.0,2585.0,BT308599,213,33,1157.7,2026-03-18 14:25:20.922734
574,4.0,1120.0,BT849856,187,23,890.2,2026-04-19 14:25:20.922759
575,3.0,2259.0,BT906148,228,72,567.76,2025-08-21 14:25:20.922782
576,3.0,2596.0,BT264778,175,58,229.51,2026-06-08 14:25:20.922806
577,4.0,2377.0,BT378149,77,24,1447.16,2025-12-10 14:25:20.922829
578,3.0,2325.0,BT849455,419,27,519.54,2025-11-30 14:25:20.922853
579,1.0,1810.0,BT206645,109,75,765.31,2026-06-20 14:25:20.922877
580,2.0,1083.0,BT897153,424,23,645.29,2026-06-26 14:25:20.922900
581,4.0,2408.0,BT905796,30,21,846.94,2025-07-27 14:25:20.922924
582,4.0,1067.0,BT457234,129,48,995.01,2025-07-20 14:25:20.922949
583,3.0,577.0,BT729037,486,66,848.23,2025-11-06 14:25:20.922974
584,1.0,425.0,BT405637,432,50,634.58,2026-05-28 14:25:20.922998
585,2.0,1264.0,BT973661,75,32,563.88,2025-10-10 14:25:20.923021
586,3.0,1775.0,BT896704,372,66,859.75,2026-06-11 14:25:20.923045
587,4.0,2081.0,BT288919,79,52,1325.8,2026-07-15 14:25:20.923069
588,2.0,961.0,BT710028,303,24,415.59,2025-08-30 14:25:20.923092
589,1.0,2387.0,BT278158,277,62,689.94,2026-07-04 14:25:20.923116
590,1.0,935.0,BT397372,243,70,1234.19,2025-11-10 14:25:20.923140
591,2.0,545.0,BT581259,241,75,885.49,2026-03-29 14:25:20.923163
592,1.0,2288.0,BT603304,46,27,767.5,2026-07-03 14:25:20.923187
593,4.0,1971.0,BT477256,261,64,987.6,2026-03-29 14:25:20.923211
594,1.0,2671.0,BT166708,9,20,613.75,2026-05-21 14:25:20.923234
595,3.0,2581.0,BT506430,268,29,1487.64,2026-07-16 14:25:20.923258
596,4.0,1495.0,BT827985,88,58,152.15,2026-04-18 14:25:20.923282
597,3.0,144.0,BT421730,433,78,806.72,2025-11-18 14:25:20.923305
598,3.0,618.0,BT882458,403,66,1452.64,2026-03-04 14:25:20.923328
599,3.0,2199.0,BT528419,292,65,1318.36,2026-05-03 14:25:20.923351
600,1.0,497.0,BT673076,321,72,1055.93,2025-09-06 14:25:20.923374
601,2.0,,BT596723,424,55,389.33,2025-10-16 14:25:20.923406
602,2.0,99999.0,BT528387,51,77,802.08,2026-03-03 14:25:20.923431
603,2.0,663.0,BT516612,317,70,430.9,2026-05-17 14:25:20.923460
604,1.0,1345.0,BT288719,353,30,323.05,2026-01-24 14:25:20.923483
605,2.0,1902.0,BT840972,130,34,688.66,2025-08-21 14:25:20.923507
606,1.0,379.0,BT176236,174,63,388.33,2026-07-09 14:25:20.923531
607,2.0,566.0,BT971811,275,47,502.34,2026-06-16 14:25:20.923554
608,3.0,2961.0,BT979664,427,29,210.74,2025-10-17 14:25:20.923577
609,1.0,1606.0,BT242682,93,52,1475.04,2025-08-09 14:25:20.923601
610,3.0,58.0,BT400534,111,42,1031.48,2026-06-10 14:25:20.923624
611,2.0,573.0,BT965274,127,60,961.19,2025-11-30 14:25:20.923648
612,1.0,2938.0,BT781664,321,61,851.27,2026-06-17 14:25:20.923671
613,4.0,2309.0,BT364194,448,27,1151.98,2026-02-02 14:25:20.923694
614,2.0,839.0,BT508139,475,64,298.76,2026-06-15 14:25:20.923717
615,2.0,9.0,BT737469,94,59,654.9,2025-07-31 14:25:20.923740
616,2.0,2878.0,BT779951,123,53,607.83,2025-11-22 14:25:20.923764
617,3.0,27.0,BT210010,284,25,1168.04,2026-01-26 14:25:20.923788
618,1.0,506.0,BT310852,265,45,1230.66,2026-07-02 14:25:20.923811
619,4.0,2149.0,BT555525,205,37,1170.53,2026-05-25 14:25:20.923834
620,2.0,763.0,BT840111,345,23,543.53,2025-07-26 14:25:20.923857
621,3.0,1697.0,BT587308,402,79,391.74,2025-10-06 14:25:20.923881
622,3.0,489.0,BT405333,32,69,1209.45,2026-07-01 14:25:20.923904
623,3.0,1245.0,BT439869,53,69,477.64,2025-08-21 14:25:20.923928
624,4.0,2953.0,BT911915,311,44,560.61,2026-05-24 14:25:20.923951
625,2.0,1158.0,BT390042,312,23,1163.59,2026-01-19 14:25:20.923975
626,1.0,2634.0,BT553630,117,55,287.42,2026-05-06 14:25:20.923998
627,2.0,479.0,BT732931,45,20,1036.65,2026-04-23 14:25:20.924021
628,3.0,1089.0,BT541818,18,71,1128.72,2025-11-10 14:25:20.924044
629,3.0,2533.0,BT191960,347,24,173.18,2026-01-01 14:25:20.924067
630,4.0,917.0,BT607540,296,65,115.89,2025-09-12 14:25:20.924091
631,2.0,1526.0,BT184415,468,67,838.16,2025-09-10 14:25:20.924114
632,3.0,1692.0,BT608549,278,21,966.18,2026-03-02 14:25:20.924138
633,2.0,1799.0,BT379849,160,29,410.49,2026-06-15 14:25:20.924161
634,2.0,213.0,BT287321,78,60,1070.82,2026-01-08 14:25:20.924184
635,4.0,2385.0,BT219548,21,32,391.74,2025-09-29 14:25:20.924207
636,4.0,524.0,BT458511,92,20,799.4,2026-03-18 14:25:20.924231
637,1.0,2380.0,BT931885,253,43,1236.23,2026-06-05 14:25:20.924254
638,2.0,2403.0,BT161620,379,65,950.07,2026-04-25 14:25:20.924277
639,3.0,876.0,BT544423,264,74,259.41,2025-08-15 14:25:20.924299
640,2.0,2483.0,BT500361,60,39,299.84,2025-08-02 14:25:20.924325
641,2.0,12.0,BT114435,2,26,290.29,2025-11-10 14:25:20.924349
642,1.0,2423.0,BT442543,457,38,1028.78,2025-11-07 14:25:20.924373
643,2.0,2707.0,BT177345,376,61,363.11,2025-08-22 14:25:20.924403
644,4.0,1724.0,BT174485,437,78,161.31,2025-08-26 14:25:20.924428
645,3.0,1404.0,BT259799,103,34,473.27,2025-08-05 14:25:20.924451
646,4.0,2464.0,BT692105,29,61,1470.9,2026-06-16 14:25:20.924475
647,1.0,2002.0,BT504574,397,32,1404.52,2026-04-04 14:25:20.924498
648,4.0,2033.0,BT900853,338,38,79.02,2026-03-08 14:25:20.924522
649,3.0,1721.0,BT913325,213,31,450.26,2025-09-12 14:25:20.924545
650,1.0,2988.0,BT321568,387,28,1221.36,2025-12-04 14:25:20.924568
651,1.0,842.0,BT152462,35,69,489.81,2026-02-19 14:25:20.924591
652,1.0,265.0,BT109990,448,74,1244.3,2026-07-09 14:25:20.924614
653,1.0,24.0,BT564223,418,24,63.03,2025-10-26 14:25:20.924638
654,2.0,782.0,BT692586,345,25,1028.93,2026-03-19 14:25:20.924661
655,3.0,778.0,BT116441,176,42,263.3,2025-11-23 14:25:20.924684
656,3.0,2090.0,BT805481,336,35,1228.4,2025-11-04 14:25:20.924708
657,4.0,1024.0,BT630329,215,54,76.99,2025-11-15 14:25:20.924732
658,1.0,2507.0,BT144233,461,67,621.62,2026-01-29 14:25:20.924755
659,1.0,3000.0,BT671297,140,22,955.76,2026-02-17 14:25:20.924778
660,3.0,2685.0,BT230954,38,21,1248.9,2026-05-17 14:25:20.924801
661,2.0,29.0,BT343235,2,37,1131.89,2026-06-05 14:25:20.924824
662,1.0,526.0,BT736484,393,38,589.66,2025-10-12 14:25:20.924847
663,3.0,1991.0,BT408935,439,66,176.13,2026-07-08 14:25:20.924871
664,3.0,548.0,BT150071,407,58,1018.05,2026-05-07 14:25:20.924894
665,3.0,149.0,BT760768,230,24,705.1,2026-02-13 14:25:20.924917
666,3.0,2822.0,BT119032,150,57,1418.62,2025-11-20 14:25:20.924941
667,4.0,1161.0,BT890604,148,64,1333.91,2026-06-28 14:25:20.924964
668,1.0,2998.0,BT553358,45,72,448.76,2026-03-16 14:25:20.924987
669,4.0,1604.0,BT644867,415,57,325.91,2025-11-02 14:25:20.925010
670,4.0,663.0,BT903340,437,43,820.9,2026-02-01 14:25:20.925033
671,2.0,854.0,BT882067,251,62,503.91,2025-08-11 14:25:20.925056
672,2.0,1218.0,BT600752,386,29,549.9,2025-10-19 14:25:20.925080
673,1.0,675.0,BT534930,350,76,282.0,2025-11-24 14:25:20.925103
674,3.0,1526.0,BT350727,481,37,604.5,2025-12-25 14:25:20.925128
675,2.0,1165.0,BT295775,6,52,58.95,2026-03-11 14:25:20.925152
676,2.0,2191.0,BT131871,217,25,1162.14,2026-01-06 14:25:20.925175
677,1.0,468.0,BT838436,219,21,591.14,2026-03-08 14:25:20.925198
678,3.0,1873.0,BT565709,407,54,328.13,2026-03-06 14:25:20.925222
679,4.0,2335.0,BT658473,435,71,145.94,2026-01-11 14:25:20.925245
680,1.0,2779.0,BT893515,274,37,1350.2,2025-09-17 14:25:20.925268
681,4.0,823.0,BT908240,238,67,1361.39,2026-01-09 14:25:20.925291
682,3.0,629.0,BT950991,109,21,156.92,2026-01-17 14:25:20.925314
683,4.0,2096.0,BT551875,372,43,717.03,2025-10-03 14:25:20.925337
684,4.0,2965.0,BT271890,344,41,1322.45,2026-05-03 14:25:20.925360
685,4.0,2855.0,BT176514,492,45,24.02,2025-07-31 14:25:20.925383
686,1.0,457.0,BT370477,486,52,871.62,2026-01-03 14:25:20.925430
687,1.0,820.0,BT206006,70,58,939.85,2026-06-29 14:25:20.925454
688,2.0,1410.0,BT626143,407,63,164.22,2025-12-07 14:25:20.925477
689,1.0,425.0,BT352624,414,28,1135.0,2026-07-14 14:25:20.925501
690,3.0,2458.0,BT261630,251,78,1340.61,2025-11-23 14:25:20.925524
691,3.0,1495.0,BT531968,49,29,482.11,2025-11-13 14:25:20.925548
692,4.0,1439.0,BT888831,385,62,340.48,2025-11-14 14:25:20.925571
693,4.0,1093.0,BT181031,19,72,328.2,2026-01-31 14:25:20.925594
694,3.0,1271.0,BT872985,58,58,1023.33,2025-08-02 14:25:20.925617
695,3.0,1602.0,BT497321,439,61,1125.56,2025-09-17 14:25:20.925640
696,1.0,166.0,BT525797,308,27,281.51,2026-02-25 14:25:20.925664
